index,Cust ID,Gender,Age,Age Group,Date,Month,Status,Channel,Category,Size,Qty,currency,Amount,ship-city,ship-state,ship-postal-code,ship-country,B2B
4870,7317995,Women,34,Adult,04-07-2022,Jul,Delivered,Myntra,Set,S,1,INR,635,Mumbai,MAHARASHTRA,400059,IN,FALSE
4871,2036711,Women,68,Senior,04-07-2022,Jul,Cancelled,Meesho,Set,L,1,INR,824,Hyderabad,TELANGANA,500068,IN,FALSE
4872,663417,Women,24,Teenager,04-07-2022,Jul,Delivered,Flipkart,kurta,XL,1,INR,399,LUCKNOW,UTTAR PRADESH,226007,IN,FALSE
4873,4454123,Men,56,Senior,04-07-2022,Jul,Delivered,Meesho,Western Dress,S,1,INR,859,BENGALURU,KARNATAKA,560037,IN,FALSE
4874,6017520,Women,30,Adult,04-07-2022,Jul,Delivered,Amazon,kurta,M,1,INR,380,HYDERABAD,TELANGANA,500090,IN,FALSE
4875,8874202,Men,41,Adult,04-07-2022,Jul,Delivered,Others,Set,L,1,INR,799,VARANASI,UTTAR PRADESH,221106,IN,FALSE
4876,1719252,Women,77,Senior,04-07-2022,Jul,Delivered,Amazon,kurta,M,1,INR,376,SINDGI,KARNATAKA,586128,IN,FALSE
4877,9233811,Women,59,Senior,04-07-2022,Jul,Delivered,Others,Set,M,1,INR,759,Kolkata,WEST BENGAL,700047,IN,FALSE
4878,8145839,Women,18,Teenager,04-07-2022,Jul,Delivered,Myntra,kurta,S,1,INR,688,BENGALURU,KARNATAKA,560020,IN,FALSE
4879,6396019,Women,68,Senior,04-07-2022,Jul,Delivered,Meesho,Set,3XL,1,INR,909,Nellore,ANDHRA PRADESH,524314,IN,FALSE
4880,1913437,Women,39,Adult,04-07-2022,Jul,Delivered,Others,kurta,XXL,1,INR,645,"Sopanbaug, Pune",MAHARASHTRA,411001,IN,FALSE
4881,3667953,Women,34,Adult,04-07-2022,Jul,Delivered,Flipkart,Top,XXL,1,INR,545,ELURU,ANDHRA PRADESH,534001,IN,FALSE
4882,3667953,Women,20,Teenager,04-07-2022,Jul,Delivered,Flipkart,kurta,XXL,1,INR,669,NASHIK,MAHARASHTRA,422003,IN,FALSE
4883,3215863,Men,23,Teenager,04-07-2022,Jul,Delivered,Amazon,Set,XXL,1,INR,537,HYDERABAD,TELANGANA,500044,IN,FALSE
4884,7083793,Men,35,Adult,04-07-2022,Jul,Delivered,Flipkart,Set,XS,1,INR,799,NIZAMABAD,TELANGANA,503002,IN,FALSE
4885,1826653,Women,18,Teenager,04-07-2022,Jul,Delivered,Meesho,kurta,XL,1,INR,542,DEHRADUN,UTTARAKHAND,248005,IN,FALSE
4886,2862038,Women,38,Adult,04-07-2022,Jul,Delivered,Myntra,Set,L,1,INR,1432,KARIMNAGAR,TELANGANA,505001,IN,FALSE
4887,2966980,Women,22,Teenager,04-07-2022,Jul,Delivered,Flipkart,kurta,XL,1,INR,376,TIRUPPUR,TAMIL NADU,641606,IN,FALSE
4888,569813,Women,45,Adult,04-07-2022,Jul,Delivered,Amazon,kurta,3XL,1,INR,379,HYDERABAD,TELANGANA,500015,IN,FALSE
4889,6186344,Women,36,Adult,04-07-2022,Jul,Delivered,Myntra,kurta,M,1,INR,357,Unnao,UTTAR PRADESH,209861,IN,FALSE
4890,9941033,Women,29,Teenager,04-07-2022,Jul,Delivered,Amazon,kurta,L,1,INR,379,Kochi,KERALA,682016,IN,FALSE
4891,3878266,Women,55,Senior,04-07-2022,Jul,Delivered,Flipkart,kurta,S,1,INR,635,Hyderabad,TELANGANA,500026,IN,FALSE
4892,2940142,Women,44,Adult,04-07-2022,Jul,Delivered,Amazon,Saree,Free,1,INR,517,nellore city,ANDHRA PRADESH,524003,IN,FALSE
4893,4115398,Women,41,Adult,04-07-2022,Jul,Delivered,Meesho,Set,S,1,INR,599,BENGALURU,KARNATAKA,562125,IN,FALSE
4894,1462811,Women,19,Teenager,04-07-2022,Jul,Delivered,Myntra,kurta,M,1,INR,399,BENGALURU,KARNATAKA,560078,IN,FALSE
4895,3110968,Women,32,Adult,04-07-2022,Jul,Delivered,Myntra,kurta,M,1,INR,426,THIRUVANANTHAPURAM,KERALA,695582,IN,FALSE
4896,5646908,Men,26,Teenager,04-07-2022,Jul,Delivered,Myntra,Set,XL,1,INR,1173,HYDERABAD,TELANGANA,500068,IN,FALSE
4897,8345761,Women,40,Adult,04-07-2022,Jul,Delivered,Amazon,Set,M,1,INR,1205,CHENNAI,TAMIL NADU,600037,IN,FALSE
4898,9583170,Women,21,Teenager,04-07-2022,Jul,Delivered,Amazon,kurta,L,1,INR,363,THOOTHUKKUDI,TAMIL NADU,628002,IN,FALSE
4899,8019587,Women,36,Adult,04-07-2022,Jul,Delivered,Amazon,kurta,XL,1,INR,435,LUCKNOW,UTTAR PRADESH,226022,IN,FALSE
4900,5782489,Women,18,Teenager,04-07-2022,Jul,Delivered,Others,Ethnic Dress,3XL,1,INR,721,JAIPUR,RAJASTHAN,302039,IN,FALSE
4901,1061429,Men,75,Senior,04-07-2022,Jul,Delivered,Amazon,Set,XXL,1,INR,599,JALANDHAR,PUNJAB,144001,IN,FALSE
4902,3399100,Women,62,Senior,04-07-2022,Jul,Delivered,Myntra,Saree,Free,1,INR,799,TALWARA,PUNJAB,144216,IN,FALSE
4903,8992898,Women,73,Senior,04-07-2022,Jul,Delivered,Meesho,Set,L,1,INR,847,VAPI,GUJARAT,396195,IN,FALSE
4904,5614129,Women,30,Adult,04-07-2022,Jul,Delivered,Myntra,kurta,L,1,INR,301,KANCHIPURAM,TAMIL NADU,600061,IN,FALSE
4905,7937051,Women,47,Adult,04-07-2022,Jul,Delivered,Flipkart,kurta,XXL,1,INR,399,GREATER NOIDA,UTTAR PRADESH,201306,IN,FALSE
4906,7937051,Women,28,Teenager,04-07-2022,Jul,Delivered,Flipkart,kurta,S,1,INR,399,GURUGRAM,HARYANA,122018,IN,FALSE
4907,754961,Women,43,Adult,04-07-2022,Jul,Cancelled,Amazon,Saree,Free,1,INR,898,KOLKATA,WEST BENGAL,700096,IN,FALSE
4908,2493459,Women,35,Adult,04-07-2022,Jul,Delivered,Amazon,Set,L,1,INR,603,KOLKATA,WEST BENGAL,700010,IN,FALSE
4909,7469469,Men,70,Senior,04-07-2022,Jul,Delivered,Amazon,Western Dress,M,1,INR,614,ITANAGAR,ARUNACHAL PRADESH,791111,IN,FALSE
4910,7269173,Men,75,Senior,04-07-2022,Jul,Delivered,Myntra,Western Dress,S,1,INR,791,BENGALURU,KARNATAKA,560070,IN,FALSE
4911,7864278,Men,31,Adult,04-07-2022,Jul,Delivered,Amazon,Set,S,1,INR,597,VADODARA,GUJARAT,390018,IN,FALSE
4912,6316141,Women,38,Adult,04-07-2022,Jul,Delivered,Myntra,Set,M,1,INR,666,HYDERABAD,TELANGANA,500018,IN,FALSE
4913,4053819,Women,34,Adult,04-07-2022,Jul,Delivered,Myntra,kurta,XXL,1,INR,725,KOCHI,KERALA,682006,IN,FALSE
4914,9008387,Women,32,Adult,04-07-2022,Jul,Delivered,Amazon,kurta,XS,1,INR,399,BENGALURU,KARNATAKA,560091,IN,FALSE
4915,8601157,Women,27,Teenager,04-07-2022,Jul,Delivered,Flipkart,Top,XL,1,INR,663,GHAZIABAD,UTTAR PRADESH,201010,IN,FALSE
4916,8601157,Women,27,Teenager,04-07-2022,Jul,Delivered,Nalli,kurta,XL,1,INR,399,VISAKHAPATNAM,ANDHRA PRADESH,530018,IN,FALSE
4917,1991630,Women,43,Adult,04-07-2022,Jul,Delivered,Nalli,kurta,XL,1,INR,696,GREATER NOIDA,UTTAR PRADESH,201306,IN,FALSE
4918,9768169,Men,24,Teenager,04-07-2022,Jul,Delivered,Amazon,Western Dress,M,1,INR,735,THENI ALLINAGARAM,TAMIL NADU,625531,IN,FALSE
4919,8608660,Women,60,Senior,04-07-2022,Jul,Delivered,Flipkart,Set,3XL,1,INR,1033,GHAZIABAD,UTTAR PRADESH,201016,IN,FALSE
4920,8608660,Women,29,Teenager,04-07-2022,Jul,Delivered,Myntra,Set,S,1,INR,698,Kolkata,WEST BENGAL,700136,IN,FALSE
4921,6010801,Men,31,Adult,04-07-2022,Jul,Delivered,Flipkart,Western Dress,L,1,INR,725,NEW DELHI,DELHI,110063,IN,FALSE
4922,3369165,Women,54,Senior,04-07-2022,Jul,Delivered,Flipkart,kurta,XL,1,INR,542,KOLKATA,WEST BENGAL,700132,IN,FALSE
4923,1178962,Women,25,Teenager,04-07-2022,Jul,Delivered,Myntra,kurta,S,1,INR,702,YAMUNANAGAR,HARYANA,135001,IN,FALSE
4924,5948484,Women,21,Teenager,04-07-2022,Jul,Delivered,Myntra,kurta,XXL,1,INR,435,BATHINDA,PUNJAB,151001,IN,FALSE
4925,6610114,Women,28,Teenager,04-07-2022,Jul,Delivered,Myntra,Blouse,XL,1,INR,599,CHENNAI,TAMIL NADU,600043,IN,FALSE
4926,3513002,Women,64,Senior,04-07-2022,Jul,Delivered,Amazon,Saree,Free,1,INR,1099,BENGALURU,KARNATAKA,560037,IN,FALSE
4927,7517730,Women,75,Senior,04-07-2022,Jul,Delivered,Myntra,kurta,M,1,INR,654,SECUNDERABAD,TELANGANA,500026,IN,FALSE
4928,7494775,Women,27,Teenager,04-07-2022,Jul,Delivered,Myntra,kurta,XXL,1,INR,345,MUMBAI,MAHARASHTRA,400055,IN,FALSE
4929,7809949,Women,39,Adult,04-07-2022,Jul,Delivered,Myntra,kurta,XXL,1,INR,382,URAN ISLAMPUR,MAHARASHTRA,415409,IN,FALSE
4930,7443122,Women,60,Senior,04-07-2022,Jul,Delivered,Amazon,kurta,XXL,1,INR,379,RANCHI,JHARKHAND,834001,IN,FALSE
4931,4669621,Men,36,Adult,04-07-2022,Jul,Delivered,Myntra,Set,L,1,INR,874,MUMBAI,MAHARASHTRA,400057,IN,FALSE
4932,1872161,Women,22,Teenager,04-07-2022,Jul,Delivered,Amazon,kurta,3XL,1,INR,547,Greater Noida,UTTAR PRADESH,201306,IN,FALSE
4933,2979398,Men,33,Adult,04-07-2022,Jul,Delivered,Amazon,Western Dress,XXL,1,INR,828,MYSURU,KARNATAKA,570004,IN,FALSE
4934,8110500,Men,28,Teenager,04-07-2022,Jul,Delivered,Amazon,Set,S,1,INR,607,THIRUVANANTHAPURAM,KERALA,695581,IN,FALSE
4935,9740186,Women,25,Teenager,04-07-2022,Jul,Delivered,Myntra,kurta,S,1,INR,526,MANGALAGIRI,ANDHRA PRADESH,522503,IN,FALSE
4936,4825381,Women,40,Adult,04-07-2022,Jul,Delivered,Others,kurta,M,1,INR,313,New Delhi,DELHI,110096,IN,FALSE
4937,1036007,Women,75,Senior,04-07-2022,Jul,Delivered,Myntra,Top,L,1,INR,693,BENGALURU,KARNATAKA,560048,IN,FALSE
4938,2515567,Women,23,Teenager,04-07-2022,Jul,Delivered,Amazon,Saree,Free,1,INR,799,FATEHGARH,UTTAR PRADESH,209601,IN,FALSE
4939,7605305,Women,39,Adult,04-07-2022,Jul,Delivered,Myntra,Blouse,XXL,1,INR,599,Noida,UTTAR PRADESH,201301,IN,FALSE
4940,4643076,Women,20,Teenager,04-07-2022,Jul,Delivered,Nalli,kurta,XL,1,INR,379,KOTHAMANGALAM,KERALA,686666,IN,FALSE
4941,1960059,Men,34,Adult,04-07-2022,Jul,Delivered,Amazon,Western Dress,M,1,INR,825,Bengaluru,KARNATAKA,560087,IN,FALSE
4942,5260218,Women,56,Senior,04-07-2022,Jul,Delivered,Amazon,kurta,S,1,INR,399,MAHBUBNAGAR,TELANGANA,509001,IN,FALSE
4943,5050854,Women,43,Adult,04-07-2022,Jul,Delivered,Myntra,kurta,3XL,1,INR,481,CHANDIGARH,CHANDIGARH,160047,IN,FALSE
4944,8454310,Men,73,Senior,04-07-2022,Jul,Delivered,Ajio,Western Dress,3XL,1,INR,735,HYDERABAD,TELANGANA,500070,IN,FALSE
4945,2890717,Women,49,Adult,04-07-2022,Jul,Delivered,Amazon,Set,M,1,INR,666,SALEM,TAMIL NADU,636004,IN,FALSE
4946,9951035,Men,75,Senior,04-07-2022,Jul,Delivered,Meesho,Set,S,1,INR,1099,NEW DELHI,DELHI,110045,IN,FALSE
4947,2581201,Women,28,Teenager,04-07-2022,Jul,Delivered,Flipkart,kurta,XXL,1,INR,382,NEW DELHI,DELHI,110005,IN,FALSE
4948,6012274,Women,78,Senior,04-07-2022,Jul,Delivered,Meesho,kurta,L,1,INR,469,BIRUR,KARNATAKA,577116,IN,FALSE
4949,7183766,Men,24,Teenager,04-07-2022,Jul,Delivered,Flipkart,Western Dress,XXL,1,INR,614,Panaji,GOA,403002,IN,TRUE
4950,7359414,Women,22,Teenager,04-07-2022,Jul,Delivered,Amazon,Set,3XL,1,INR,775,Bhagalpur,BIHAR,812001,IN,FALSE
4951,1610432,Women,40,Adult,04-07-2022,Jul,Delivered,Flipkart,Set,M,1,INR,1008,GANGTOK,SIKKIM,737101,IN,FALSE
4952,3380426,Women,47,Adult,04-07-2022,Jul,Delivered,Amazon,Set,M,1,INR,666,CHENNAI,TAMIL NADU,600016,IN,FALSE
4953,9392418,Women,47,Adult,04-07-2022,Jul,Delivered,Others,Set,M,1,INR,1174,TALCHER,ODISHA,759100,IN,FALSE
4954,8957339,Men,23,Teenager,04-07-2022,Jul,Delivered,Myntra,Set,XL,1,INR,799,PANIPAT,HARYANA,132103,IN,FALSE
4955,9482807,Women,48,Adult,04-07-2022,Jul,Delivered,Flipkart,Top,XL,1,INR,570,NOIDA,UTTAR PRADESH,201304,IN,FALSE
4956,9482807,Women,31,Adult,04-07-2022,Jul,Delivered,Myntra,kurta,XXL,1,INR,319,HYDERABAD,TELANGANA,500072,IN,FALSE
4957,9482807,Women,43,Adult,04-07-2022,Jul,Delivered,Myntra,Top,XS,1,INR,292,KATIHAR,BIHAR,854105,IN,FALSE
4958,4558981,Women,63,Senior,04-07-2022,Jul,Delivered,Myntra,Set,L,1,INR,852,IMPHAL,MANIPUR,795004,IN,FALSE
4959,5413415,Men,26,Teenager,04-07-2022,Jul,Delivered,Flipkart,Set,S,1,INR,648,BENGALURU,KARNATAKA,560015,IN,FALSE
4960,2258760,Women,30,Adult,04-07-2022,Jul,Delivered,Myntra,Top,XXL,1,INR,693,LUDHIANA,PUNJAB,141008,IN,FALSE
4961,2258760,Women,57,Senior,04-07-2022,Jul,Delivered,Amazon,Top,XS,1,INR,497,BHOPAL,MADHYA PRADESH,462043,IN,FALSE
4962,2258760,Women,56,Senior,04-07-2022,Jul,Delivered,Myntra,Top,XS,1,INR,493,ROORKEE,UTTARAKHAND,247667,IN,FALSE
4963,4240518,Women,41,Adult,04-07-2022,Jul,Delivered,Amazon,kurta,S,1,INR,657,GURUGRAM,HARYANA,122015,IN,FALSE
4964,6121539,Men,68,Senior,04-07-2022,Jul,Delivered,Amazon,Set,XS,1,INR,835,PUNE,MAHARASHTRA,411021,IN,FALSE
4965,5193289,Women,49,Adult,04-07-2022,Jul,Delivered,Amazon,Saree,Free,1,INR,548,COIMBATORE,TAMIL NADU,641017,IN,FALSE
4966,5193289,Women,53,Senior,04-07-2022,Jul,Delivered,Amazon,Saree,Free,1,INR,491,SURAT,GUJARAT,395009,IN,FALSE
4967,4304951,Women,18,Teenager,04-07-2022,Jul,Delivered,Nalli,Saree,Free,1,INR,939,BENGALURU,KARNATAKA,560029,IN,FALSE
4968,6587144,Men,26,Teenager,04-07-2022,Jul,Delivered,Amazon,Set,XL,1,INR,1287,NEW DELHI,DELHI,110033,IN,FALSE
4969,3661714,Men,20,Teenager,04-07-2022,Jul,Delivered,Amazon,Set,M,1,INR,968,UJJAIN,MADHYA PRADESH,456006,IN,FALSE
4970,1106139,Women,63,Senior,04-07-2022,Jul,Delivered,Myntra,kurta,L,1,INR,435,"Vindhyanagar, Singrauli",MADHYA PRADESH,486885,IN,FALSE
4971,149409,Women,43,Adult,04-07-2022,Jul,Delivered,Flipkart,Top,XXL,1,INR,497,NEW DELHI,DELHI,110059,IN,FALSE
4972,2903245,Men,46,Adult,04-07-2022,Jul,Delivered,Amazon,Set,L,1,INR,1149,BHARATPUR,RAJASTHAN,321001,IN,FALSE
4973,6666038,Women,33,Adult,04-07-2022,Jul,Delivered,Amazon,kurta,XXL,1,INR,399,MUMBAI,MAHARASHTRA,400053,IN,FALSE
4974,9464041,Women,38,Adult,04-07-2022,Jul,Delivered,Amazon,Set,M,1,INR,759,Dombivli,MAHARASHTRA,421201,IN,FALSE
4975,1960880,Men,29,Teenager,04-07-2022,Jul,Cancelled,Meesho,Set,XXL,1,INR,788,BENGALURU,KARNATAKA,560016,IN,FALSE
4976,6078295,Men,48,Adult,04-07-2022,Jul,Delivered,Myntra,Set,XXL,1,INR,1036,NOIDA,UTTAR PRADESH,201304,IN,FALSE
4977,7758041,Men,55,Senior,04-07-2022,Jul,Delivered,Flipkart,Set,L,1,INR,688,BENGALURU,KARNATAKA,560043,IN,FALSE
4978,1568649,Women,36,Adult,04-07-2022,Jul,Delivered,Amazon,kurta,S,1,INR,280,NEW DELHI,DELHI,110018,IN,FALSE
4979,7215987,Men,36,Adult,04-07-2022,Jul,Delivered,Amazon,Set,XXL,1,INR,1115,NEW DELHI,DELHI,110016,IN,FALSE
4980,5249260,Women,30,Adult,04-07-2022,Jul,Delivered,Amazon,Set,3XL,1,INR,563,HYDERABAD,TELANGANA,500028,IN,FALSE
4981,9946884,Women,71,Senior,04-07-2022,Jul,Delivered,Others,Saree,Free,1,INR,641,GORAKHPUR,UTTAR PRADESH,273012,IN,FALSE
4982,284932,Men,42,Adult,04-07-2022,Jul,Delivered,Amazon,Set,XS,1,INR,654,TARAPUR,MAHARASHTRA,401506,IN,FALSE
4983,9340124,Women,33,Adult,04-07-2022,Jul,Delivered,Amazon,Set,M,1,INR,562,New delhi,DELHI,110046,IN,FALSE
4984,4502765,Men,74,Senior,04-07-2022,Jul,Delivered,Myntra,Western Dress,XXL,1,INR,715,"Perole,Nileshwar P.O, kasaragod district",KERALA,671314,IN,FALSE
4985,2274979,Women,59,Senior,04-07-2022,Jul,Delivered,Flipkart,kurta,M,1,INR,517,BENGALURU,KARNATAKA,560048,IN,FALSE
4986,7309036,Men,43,Adult,04-07-2022,Jul,Delivered,Flipkart,Set,S,1,INR,799,BHARATPUR,RAJASTHAN,321001,IN,FALSE
4987,7971143,Men,18,Teenager,04-07-2022,Jul,Returned,Myntra,Set,XL,1,INR,521,DEHRADUN,UTTARAKHAND,248009,IN,FALSE
4988,3079149,Women,73,Senior,04-07-2022,Jul,Delivered,Amazon,kurta,M,1,INR,424,AHMEDABAD,GUJARAT,380052,IN,FALSE
4989,7733704,Women,49,Adult,04-07-2022,Jul,Delivered,Myntra,kurta,M,1,INR,544,PRODDATUR,ANDHRA PRADESH,516360,IN,FALSE
4990,3478025,Women,30,Adult,04-07-2022,Jul,Delivered,Flipkart,Set,XS,1,INR,884,MOHALI,PUNJAB,160071,IN,FALSE
4991,3478025,Men,63,Senior,04-07-2022,Jul,Delivered,Amazon,Set,M,1,INR,666,HYDERABAD,TELANGANA,500094,IN,FALSE
4992,4739066,Men,41,Adult,04-07-2022,Jul,Delivered,Myntra,Western Dress,XS,1,INR,725,THIRUVANANTHAPURAM,KERALA,695006,IN,FALSE
4993,4739066,Women,22,Teenager,04-07-2022,Jul,Delivered,Myntra,Saree,Free,1,INR,702,MUMBAI,MAHARASHTRA,400065,IN,FALSE
4994,4376469,Women,21,Teenager,04-07-2022,Jul,Delivered,Flipkart,kurta,XXL,1,INR,459,CHENNAI,TAMIL NADU,600023,IN,FALSE
4995,7752189,Women,28,Teenager,04-07-2022,Jul,Delivered,Myntra,kurta,L,1,INR,379,NEW DELHI,DELHI,110016,IN,FALSE
4996,8160096,Women,21,Teenager,04-07-2022,Jul,Delivered,Ajio,kurta,XS,1,INR,399,GUWAHATI,ASSAM,781001,IN,FALSE
4997,2879136,Women,36,Adult,04-07-2022,Jul,Delivered,Myntra,Top,M,1,INR,487,CHENNAI,TAMIL NADU,600056,IN,FALSE
4998,7223177,Men,68,Senior,04-07-2022,Jul,Delivered,Amazon,Western Dress,XXL,1,INR,899,BENGALURU,KARNATAKA,560001,IN,FALSE
4999,2093627,Women,45,Adult,04-07-2022,Jul,Delivered,Amazon,Set,S,1,INR,612,bareilly,UTTAR PRADESH,243122,IN,FALSE
5000,8812315,Women,59,Senior,04-07-2022,Jul,Delivered,Myntra,kurta,XL,1,INR,399,BENGALURU,KARNATAKA,560066,IN,FALSE
5001,9081646,Women,70,Senior,04-07-2022,Jul,Delivered,Myntra,Blouse,XL,1,INR,625,SECUNDERABAD,TELANGANA,500003,IN,FALSE
5002,6058924,Women,48,Adult,04-07-2022,Jul,Delivered,Amazon,Set,XL,1,INR,562,GANGTOK,SIKKIM,737101,IN,FALSE
5003,1946403,Women,37,Adult,04-07-2022,Jul,Delivered,Flipkart,kurta,XL,1,INR,357,KALYAN,MAHARASHTRA,421204,IN,FALSE
5004,1946403,Women,71,Senior,04-07-2022,Jul,Delivered,Amazon,Set,3XL,1,INR,1154,CHENNAI,TAMIL NADU,600130,IN,FALSE
5005,1946403,Men,41,Adult,04-07-2022,Jul,Delivered,Myntra,Set,XXL,1,INR,922,Hyderabad,TELANGANA,500028,IN,FALSE
5006,346755,Men,77,Senior,04-07-2022,Jul,Returned,Myntra,Western Dress,S,1,INR,771,GORAKHPUR,UTTAR PRADESH,273004,IN,FALSE
5007,6949730,Women,33,Adult,04-07-2022,Jul,Delivered,Myntra,kurta,M,1,INR,362,COIMBATORE,TAMIL NADU,641042,IN,FALSE
5008,7367862,Women,21,Teenager,04-07-2022,Jul,Delivered,Amazon,kurta,XL,1,INR,280,MYSURU,KARNATAKA,570019,IN,FALSE
5009,40752,Men,70,Senior,04-07-2022,Jul,Returned,Myntra,Western Dress,M,1,INR,735,HYDERABAD,TELANGANA,500068,IN,FALSE
5010,7029572,Women,63,Senior,04-07-2022,Jul,Delivered,Meesho,kurta,XS,1,INR,469,ELURU,ANDHRA PRADESH,534002,IN,FALSE
5011,2542463,Men,18,Teenager,04-07-2022,Jul,Delivered,Amazon,Set,M,1,INR,801,DEHRADUN,UTTARAKHAND,248001,IN,FALSE
5012,6909275,Men,20,Teenager,04-07-2022,Jul,Delivered,Ajio,Set,XS,1,INR,1199,TRIVANDRUM,KERALA,695024,IN,FALSE
5013,2292927,Women,53,Senior,04-07-2022,Jul,Delivered,Ajio,Set,S,1,INR,1233,pune,MAHARASHTRA,412308,IN,FALSE
5014,795791,Women,58,Senior,04-07-2022,Jul,Returned,Myntra,Set,M,1,INR,1140,NEW DELHI,DELHI,110055,IN,FALSE
5015,224884,Women,76,Senior,04-07-2022,Jul,Delivered,Amazon,Saree,Free,1,INR,788,Portblair,ANDAMAN & NICOBAR ,744103,IN,FALSE
5016,3150157,Women,31,Adult,04-07-2022,Jul,Delivered,Amazon,Set,L,1,INR,545,LUCKNOW,UTTAR PRADESH,226029,IN,FALSE
5017,8121455,Women,63,Senior,04-07-2022,Jul,Delivered,Amazon,Set,XXL,1,INR,1442,DHARWAD,KARNATAKA,580001,IN,FALSE
5018,2465083,Women,61,Senior,04-07-2022,Jul,Delivered,Amazon,kurta,3XL,1,INR,547,NAHARLAGUN,ARUNACHAL PRADESH,791110,IN,FALSE
5019,1772654,Men,30,Adult,04-07-2022,Jul,Delivered,Flipkart,Western Dress,XL,1,INR,725,HYDERABAD,TELANGANA,500090,IN,FALSE
5020,8282717,Women,49,Adult,04-07-2022,Jul,Delivered,Amazon,kurta,M,1,INR,318,BENGALURU,KARNATAKA,560097,IN,FALSE
5021,9868431,Women,38,Adult,04-07-2022,Jul,Delivered,Myntra,Blouse,XXL,1,INR,563,MARGAO,GOA,403602,IN,FALSE
5022,4029129,Women,63,Senior,04-07-2022,Jul,Delivered,Ajio,kurta,S,1,INR,435,JAIPUR,RAJASTHAN,302012,IN,FALSE
5023,8208191,Women,48,Adult,04-07-2022,Jul,Cancelled,Flipkart,kurta,XL,1,INR,325,RAJKOT,GUJARAT,360001,IN,FALSE
5024,3912924,Women,34,Adult,04-07-2022,Jul,Delivered,Myntra,Set,XXL,1,INR,873,LUCKNOW,UTTAR PRADESH,226021,IN,FALSE
5025,7780174,Women,61,Senior,04-07-2022,Jul,Delivered,Flipkart,kurta,S,1,INR,435,BENGALURU,KARNATAKA,560103,IN,FALSE
5026,7595163,Women,23,Teenager,04-07-2022,Jul,Delivered,Myntra,kurta,M,1,INR,325,AMALAPURAM,ANDHRA PRADESH,533221,IN,FALSE
5027,1824759,Women,23,Teenager,04-07-2022,Jul,Delivered,Flipkart,Set,M,1,INR,1399,MUMBAI,MAHARASHTRA,400022,IN,FALSE
5028,7831783,Women,35,Adult,04-07-2022,Jul,Delivered,Myntra,Set,L,1,INR,672,KOLLAM,KERALA,691512,IN,FALSE
5029,2514166,Men,37,Adult,04-07-2022,Jul,Delivered,Amazon,Set,XL,1,INR,1115,NEW DELHI,DELHI,110024,IN,FALSE
5030,8927030,Women,31,Adult,04-07-2022,Jul,Delivered,Myntra,Set,M,1,INR,539,NEW DELHI,DELHI,110033,IN,FALSE
5031,2740509,Men,36,Adult,04-07-2022,Jul,Returned,Nalli,Western Dress,XL,1,INR,413,THIRUVANANTHAPURAM,KERALA,695005,IN,FALSE
5032,4899236,Women,43,Adult,04-07-2022,Jul,Delivered,Amazon,kurta,M,1,INR,459,HYDERABAD,TELANGANA,500048,IN,FALSE
5033,4899236,Women,18,Teenager,04-07-2022,Jul,Delivered,Amazon,kurta,M,1,INR,458,BENGALURU,KARNATAKA,560068,IN,FALSE
5034,7841359,Women,38,Adult,04-07-2022,Jul,Delivered,Others,kurta,M,1,INR,665,BENGALURU,KARNATAKA,560080,IN,FALSE
5035,5053321,Women,22,Teenager,04-07-2022,Jul,Delivered,Meesho,kurta,XXL,1,INR,495,Gurgaon,HARYANA,122011,IN,FALSE
5036,1791233,Women,41,Adult,04-07-2022,Jul,Delivered,Amazon,kurta,3XL,1,INR,523,NEW DELHI,DELHI,110037,IN,FALSE
5037,5431390,Men,29,Teenager,04-07-2022,Jul,Delivered,Myntra,Set,XL,1,INR,799,GHAZIABAD,UTTAR PRADESH,201009,IN,FALSE
5038,9745708,Women,30,Adult,04-07-2022,Jul,Delivered,Ajio,Set,XL,1,INR,562,GURUGRAM,HARYANA,122001,IN,FALSE
5039,5759016,Women,43,Adult,04-07-2022,Jul,Delivered,Myntra,Saree,Free,1,INR,788,TIRUVANNAMALAI,TAMIL NADU,606601,IN,FALSE
5040,5389345,Men,32,Adult,04-07-2022,Jul,Delivered,Flipkart,Western Dress,XXL,1,INR,735,NAGPUR,MAHARASHTRA,440033,IN,FALSE
5041,2246042,Men,21,Teenager,04-07-2022,Jul,Returned,Amazon,Western Dress,L,1,INR,735,Guwahati,ASSAM,781003,IN,FALSE
5042,2884351,Women,33,Adult,04-07-2022,Jul,Delivered,Myntra,kurta,XL,1,INR,696,CHENNAI,TAMIL NADU,600015,IN,FALSE
5043,217671,Women,71,Senior,04-07-2022,Jul,Delivered,Myntra,kurta,3XL,1,INR,399,KOLKATA,WEST BENGAL,700075,IN,FALSE
5044,155324,Women,48,Adult,04-07-2022,Jul,Delivered,Ajio,Set,M,1,INR,969,VARANASI,UTTAR PRADESH,221002,IN,FALSE
5045,9176953,Women,34,Adult,04-07-2022,Jul,Delivered,Others,kurta,XL,1,INR,484,ALLAHABAD,UTTAR PRADESH,211008,IN,FALSE
5046,3801837,Women,21,Teenager,04-07-2022,Jul,Delivered,Nalli,Top,L,1,INR,498,LUCKNOW,UTTAR PRADESH,226010,IN,FALSE
5047,147607,Women,42,Adult,04-07-2022,Jul,Delivered,Flipkart,Saree,Free,1,INR,790,BUXAR,BIHAR,802101,IN,FALSE
